chain,layer,address,cosmos_address,denom,amount_micro,amount_phmn,tags,relation_notes,accounting_layer,accounting_note,source_type
juno,current,juno15plcm8tgzf8amht90dhl5xzyjgulkvk66we0fj,cosmos15plcm8tgzf8amht90dhl5xzyjgulkvk6vu65ww,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,320000,0.320000,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno15plqyst4mg0tz7mgdjglleztv54rm887rlemzs,cosmos15plqyst4mg0tz7mgdjglleztv54rm8874d6q9v,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,1603467,1.603467,,,das_staking_pending_claim,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; unbonding/pending claim PHMN attributed to user.,das_pending_claim
juno,current,juno15pvlh34dvpf2hval3nhca62ua5qv0atpqcgu67,cosmos15pvlh34dvpf2hval3nhca62ua5qv0atpk2t8az,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,2928700,2.928700,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno15pz9araxpvf7p0uaryeeee00k6a5fc76ja0gwh,cosmos15pz9araxpvf7p0uaryeeee00k6a5fc76y0vnft,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,1548145,1.548145,,,das_staking_pending_claim,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; unbonding/pending claim PHMN attributed to user.,das_pending_claim
juno,current,juno15qlynwz62vmxp5a37tgzae79wu8xj6j759a63v,cosmos15qlynwz62vmxp5a37tgzae79wu8xj6j7zh7pks,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,1000000,1.000000,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno15qnf6turgmunhkvxrx0skvgw3apcwdp8l9nttg,cosmos15qnf6turgmunhkvxrx0skvgw3apcwdp8fhssv5,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,375650897,375.650897,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno15r38f4erptma8fnnhkf2yagdgqkm4ysayhy388,cosmos15r38f4erptma8fnnhkf2yagdgqkm4ysaj982qm,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,5510034,5.510034,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno15s2d2egnq9yd3594kt8znce80q49ge50aqs50l,cosmos15s2d2egnq9yd3594kt8znce80q49ge50tjn0gr,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,1255826,1.255826,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno15s93947k5ymllma29g2xmvr8qvgr24kfk5hnaa,cosmos15s93947k5ymllma29g2xmvr8qvgr24kfqx5g6p,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,1000000,1.000000,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno15sdk84lssc385jltlxy536mptdpqmrcjlc54zx,cosmos15sdk84lssc385jltlxy536mptdpqmrcjf2hw96,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,495944,0.495944,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno15t8uyks0s2rs85qv39qh8hv3tuxjwzzt5cxggr,cosmos15t8uyks0s2rs85qv39qh8hv3tuxjwzztz29n0l,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,191456,0.191456,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno15tdqf58tj9ggtjfkfnsq6h30v322wq5gju4adr,cosmos15tdqf58tj9ggtjfkfnsq6h30v322wq5gywkx2l,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,904,0.000904,,,das_staking_pending_claim,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; unbonding/pending claim PHMN attributed to user.,das_pending_claim
juno,current,juno15ttxygzxlcyrs3zu8cx2g4364mckjs97wlvt4p,cosmos15ttxygzxlcyrs3zu8cx2g4364mckjs97cd0sja,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,3767278,3.767278,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno15uf26r2zxhy46d0gjqz0qxpw0easqegkay5tnw,cosmos15uf26r2zxhy46d0gjqz0qxpw0easqegktkhs5j,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,4481571,4.481571,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno15uku7a7vt6y0lft23uvukyqam7y9668rakqtak,cosmos15uku7a7vt6y0lft23uvukyqam7y9668rtyrs62,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,20000,0.020000,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno15veyzn08l7cgy8slmxu5s9vgs26r6e53rqyve5,cosmos15veyzn08l7cgy8slmxu5s9vgs26r6e534j8h7g,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,8342,0.008342,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno15w9gn506z2jxnaf89pcv5ppekg8yaxpe8tn5lh,cosmos15w9gn506z2jxnaf89pcv5ppekg8yaxpe3es0ct,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,455071,0.455071,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno15wny3rew7c8f4lgpeuuwk4fqyc006u743gsffz,cosmos15wny3rew7c8f4lgpeuuwk4fqyc006u7486njw7,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,123600,0.123600,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno15xdrd7ztark2h0d2crg6gj5zhlyg866mznr62d,cosmos15xdrd7ztark2h0d2crg6gj5zhlyg866m5pqpd3,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,123604604,123.604604,,,das_staking_pending_claim,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; unbonding/pending claim PHMN attributed to user.,das_pending_claim
juno,current,juno15xrp9u4ts6vk0zpd75k5q756vejkjxlsfuuj7u,cosmos15xrp9u4ts6vk0zpd75k5q756vejkjxlslwlfeq,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,915,0.000915,,,das_staking_pending_claim,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; unbonding/pending claim PHMN attributed to user.,das_pending_claim
juno,current,juno15xy4ztpsdnyclhgzge4qlmtra6dr633paal39c,cosmos15xy4ztpsdnyclhgzge4qlmtra6dr633pt0u2zy,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,115920,0.115920,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno15ydvfld8lyhpptwa54lk8pentlnjgy2q5rju0r,cosmos15ydvfld8lyhpptwa54lk8pentlnjgy2qz338gl,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,1051168,1.051168,,,das_staking_pending_claim,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; unbonding/pending claim PHMN attributed to user.,das_pending_claim
juno,current,juno15yqw96lf8d3p2sw458ghs8d4wcgsyarttw2ccp,cosmos15yqw96lf8d3p2sw458ghs8d4wcgsyartaufrla,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,1000000,1.000000,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno15yz74jheqexh7tt2r8np30u9f4fgef3x70hzs7,cosmos15yz74jheqexh7tt2r8np30u9f4fgef3xga5ehz,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,373889,0.373889,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno15zmdy727y05dyletge905qnkmph5vssqncnnj9,cosmos15zmdy727y05dyletge905qnkmph5vssq92sg4e,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,1572254,1.572254,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno15zrts272qv7y45wyhn58tft3cj4qupnpm2m3wk,cosmos15zrts272qv7y45wyhn58tft3cj4qupnpdcc2f2,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,55428046,55.428046,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno15zs0cjct43xs4z4sesxcrynar5mxm82f69plx2,cosmos15zs0cjct43xs4z4sesxcrynar5mxm82fvhzypk,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,490564,0.490564,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno15zs2wpf6ry7q02pfdg0895hsan04lx6sfj5qdf,cosmos15zs2wpf6ry7q02pfdg0895hsan04lx6slqhm24,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,42140,0.042140,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno15zv43av08q5gl8m8wf04n9l4yxu774s2yrzgag,cosmos15zv43av08q5gl8m8wf04n9l4yxu774s2j3pn65,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,500000,0.500000,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno15zwd722c425xyu6rwkvcd3dmzgxqd694yazqzw,cosmos15zwd722c425xyu6rwkvcd3dmzgxqd694j0pm9j,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,1381829,1.381829,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno1600utq378tma9vnh3tz43h2f7us7axa7efzs34,cosmos1600utq378tma9vnh3tz43h2f7us7axa70mptkf,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,488909,0.488909,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno1609ug0jhn7wm70lqht72j750cwgrr0a75lvxqd,cosmos1609ug0jhn7wm70lqht72j750cwgrr0a7zd0a83,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,1466081,1.466081,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno160gfcu9x287p3nyrkz88s0pq7vjf5klzdxkuu6,cosmos160gfcu9x287p3nyrkz88s0pq7vjf5klzm548mx,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,35150,0.035150,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno1628l2qz5mgdf890wt5fksf3c8smw0k78f0lv43,cosmos1628l2qz5mgdf890wt5fksf3c8smw0k78lauhjd,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,5007761,5.007761,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno162apww0s9uvjjk5n27ny279m485ssrkg45zxh3,cosmos162apww0s9uvjjk5n27ny279m485ssrkgrxpasd,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,2432,0.002432,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno16402zcg03ktzcjr3rgymzavgjwg998rgvuhpew,cosmos16402zcg03ktzcjr3rgymzavgjwg998rg6w567j,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,397340,0.397340,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno164hf4ft72gemqtv5fwavzvyvn68tealu035rpx,cosmos164hf4ft72gemqtv5fwavzvyvn68tealuerhcx6,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,287431,0.287431,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno164j3w6vu0c6lh6wg40wvnx5hlne0pv3p8elg3t,cosmos164j3w6vu0c6lh6wg40wvnx5hlne0pv3p3tunkh,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,1101732,1.101732,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno165pk20uku3cf3ndc3450pwjqhvk8alaq8yqkwz,cosmos165pk20uku3cf3ndc3450pwjqhvk8alaq3krdf7,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,471295,0.471295,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno165s3zw3vaytnjvfv390f9f876u79zv49hc8ljf,cosmos165s3zw3vaytnjvfv390f9f876u79zv49p2yy44,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,2520000,2.520000,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno166w9h9hwacy6scry9lcchcgpealjapj0nusqrh,cosmos166w9h9hwacy6scry9lcchcgpealjapj09wnmyt,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,58963,0.058963,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno16845umjhlpm4p6mm6j93rfqv4tta6smvraucht,cosmos16845umjhlpm4p6mm6j93rfqv4tta6smv40lrsh,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,530000,0.530000,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno1688tc7kqhflpm47vj0fc64pven8dgn3v97clpr,cosmos1688tc7kqhflpm47vj0fc64pven8dgn3vnvmyxl,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,81944,0.081944,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno1688wkne4ggj474hjrqk2yaxzacav86mtds5y7d,cosmos1688wkne4ggj474hjrqk2yaxzacav86mtmzhle3,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,30152,0.030152,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno168h02hkpqhnzngavuj507kyf474fg7mcy5mz5k,cosmos168h02hkpqhnzngavuj507kyf474fg7mcjxcen2,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,3202108,3.202108,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno169symu7694nxnv9ntj3q7xmv2pgsr6430gr5tr,cosmos169symu7694nxnv9ntj3q7xmv2pgsr643e6q0vl,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,674342,0.674342,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno16add74pszdhq0qg0qwtmp65nxdduyyluepr4xy,cosmos16add74pszdhq0qg0qwtmp65nxdduyylu0nqwpc,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,109015,0.109015,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno16ars5rflyxqkfamdfs96fj6ncz27xuvwmcgxc7,cosmos16ars5rflyxqkfamdfs96fj6ncz27xuvwd2talz,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,23708,0.023708,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno16c5j80zy5aw765qr89smjndj30s6cfcu98dk7n,cosmos16c5j80zy5aw765qr89smjndj30s6cfcun4wde0,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,196342,0.196342,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno16c7jpmyqartat268nzumsfhxrj6uguft30kyek,cosmos16c7jpmyqartat268nzumsfhxrj6uguft8a4l72,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,77390,0.077390,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno16cg5xl4vp42l97h4z6c73t958yxwam7gskytum,cosmos16cg5xl4vp42l97h4z6c73t958yxwam7gxy8sm8,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,27905,0.027905,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno16ck7kam4tmuphuvf0me9r7pka9yy8wjxstvry3,cosmos16ck7kam4tmuphuvf0me9r7pka9yy8wjxxe0crd,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,26976,0.026976,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno16cqa778pcdefff4wppx9qaeefl3tw2p83tm7ej,cosmos16cqa778pcdefff4wppx9qaeefl3tw2p88ec97w,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,510000,0.510000,,,das_staking_pending_claim,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; unbonding/pending claim PHMN attributed to user.,das_pending_claim
juno,current,juno16dv0nrneujhttm97tyelkeape39kzazda7ht3t,cosmos16dv0nrneujhttm97tyelkeape39kzazdtv5skh,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,1409492,1.409492,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno16dxa8kauj4gsepe26ljp5eglv59aqarjq89t28,cosmos16dxa8kauj4gsepe26ljp5eglv59aqarjk4xsdm,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,1140118,1.140118,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno16dy0dwrfay6kqqhc63ludraxtey6fa8jqzxhwa,cosmos16dy0dwrfay6kqqhc63ludraxtey6fa8jks9vfp,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,245100406,245.100406,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno16e2u5cmc8jslwl6uvmjh4a535p4fhracme0sqa,cosmos16e2u5cmc8jslwl6uvmjh4a535p4fhracdtvt8p,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,67612,0.067612,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno16e8jwm9jvjwcjk75mkfwa8t0l2pmmquu474nv4,cosmos16e8jwm9jvjwcjk75mkfwa8t0l2pmmquurvkgtf,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,34741822,34.741822,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno16er8ktdp2lx56vr99qdcxwueugz6hgj5nd35ma,cosmos16er8ktdp2lx56vr99qdcxwueugz6hgj59lj0up,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,24232,0.024232,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
juno,current,juno16ergavlw6vz7zwwgqpw8u4ylrn0hmdthyhhwkg,cosmos16ergavlw6vz7zwwgqpw8u4ylrn0hmdthj95435,cw20:juno1rws84uz7969aaa7pej303udhlkt3j9ca0l3egpcae98jwak9quzq8szn2l,72172,0.072172,,,das_staking_active,Expanded from DAS staking contract juno1jktfdt5g2d0fguvy8r8pl4gly7wps8phkwy08z6upc4nazkumrwq7lj0vn; active staked PHMN attributed to user.,das_staked
